mol_id,smiles,NR-AR-LBD,NR-AR,NR-PPAR-gamma,NR-ER,NR-Aromatase,SR-MMP,SR-p53,NR-AhR,SR-ARE,NR-ER-LBD,SR-HSE,SR-ATAD5
TOX9059,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0
TOX9055,CC(C)CCCCCCc1ccc(O)cc1,0,0,0,1,,1,,0,0,1,,0
TOX21995,c1coc(-c2nc3ccccc3[nH]2)c1,0,0,0,1,,,0,1,0,,0,1
TOX21997,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,,0,0,1,,0,0,,1,1,0,0
TOX24161,Cl[Sb](Cl)Cl,,0,,0,0,1,1,0,1,0,1,0
TOX1089,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0,0,0,0,0,0,0,0,0,0,0,0
TOX1081,O=[N+]([O-])c1ccc(Nc2ccc(Nc3ccccc3)c(S(=O)(=O)[O-])c2)c([N+](=O)[O-])c1,0,0,0,0,0,,0,0,0,0,0,0
TOX1080,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,0,0,0,,0,0,0,1,1,0,0,0
TOX1082,O=S(=O)([O-])c1cc2ccc(O)c(/N=N/c3ccccc3)c2c(S(=O)(=O)[O-])c1,0,0,0,0,0,,0,0,0,0,0,0
TOX1084,COc1cc(/C=C/C(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)ccc1O,1,0,1,0,0,0,1,0,0,1,0,1
TOX1087,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0,1,0,1,0,0,0,0,0,0,0,0
TOX1086,CNC(=O)ON=C(SC)C(=O)N(C)C,0,0,0,1,0,0,0,0,0,0,0,0
TOX28649,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,0,0,0,0,0,0,0,,,0,,0
TOX28648,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX21199,CN(C)Cc1ccccc1O,0,0,0,0,0,0,0,0,0,0,0,0
TOX24342,CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)NC12CCC(OC)CC2,0,0,0,,,,1,0,0,0,0,0
TOX28642,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,0,0,0,0,0,0,0,,0,0,0
TOX24340,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn21,0,0,0,0,0,0,0,0,0,0,0,0
TOX21197,CCCCCC/C=C\CCCCCCCC(=O)O,0,0,1,0,0,0,0,0,0,0,,0
TOX21190,C=C(C)[C@@H]1CC=C(C=O)CC1,0,0,0,0,0,0,0,0,,0,0,0
TOX24347,COc1ccc(C(C)=O)cc1,0,0,0,1,0,0,0,0,0,0,0,0
TOX28645,C=C1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,1,1,0,,,0,0,0,,0,,0
TOX27929,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,,0,,,,1,,,,,,
TOX27927,CCCCCCn1cc[n+](C)c1,0,0,0,,0,,,0,1,0,0,0
TOX27924,CCCCCCn1cc[n+](C)c1,0,0,0,,0,,,0,1,0,0,0
TOX27923,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0,0,0,0,0,,0,0,0,0,0,0
TOX27922,CCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,,0,0,,1,1,,,1,,0,
TOX27921,CCCC[P+](CCCC)(CCCC)CCCC,0,0,0,0,0,,,0,0,0,0,0
TOX27920,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,,0,,,,1,,,,,,
TOX1752,CC(=O)C(C)(C)C,0,0,0,0,0,0,0,0,0,0,0,0
TOX6195,Clc1cc(Cl)cc(Cl)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX6193,Clc1cccc(Cl)c1Cl,0,0,0,0,0,0,0,0,0,0,0,0
TOX6190,O=C(CCl)c1ccc(Cl)cc1Cl,0,0,,0,,1,1,0,1,0,1,1
TOX2754,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1,0,0,0,0,0,0,0,0,,0,,0
TOX2752,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,0,0,0,0,0,0,0,0,,0,,0
TOX2753,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,0,0,0,0,0,0,0,0,1,0,0,0
TOX3488,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,0,1,0,0,,0,0,0,0,0,0,0
TOX27474,SCCCCCCCCS,0,0,0,0,0,0,0,0,,0,0,0
TOX3481,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0,0,0,0,0,0,0,0,0,0,0,0
TOX3480,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,,,,,,,,,0,,0,
TOX3487,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX3485,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,,,,,,,,,1,,0,
TOX25697,CC(=O)NC(Cc1ccccc1)C(=O)O,0,0,0,0,0,0,0,,0,0,0,0
TOX25695,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,0,0,0,0,0,0,0,0,0,0,0,0
TOX25694,Cc1cccc(Nc2ncccc2C(=O)O)c1C,0,0,0,,,0,0,1,,0,,0
TOX25693,Cc1cccc(C)c1Nc1ncccc1C(=O)O,,0,0,,,1,,1,,0,,1
TOX25692,O=C(NCCO[N+](=O)[O-])c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX25691,Cc1cccc(C(C)c2c[nH]cn2)c1C,0,0,0,0,1,0,0,1,,0,,0
TOX25690,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,0,0,0,0,0,,0,0,0,0,0,0
TOX6441,COC(C)(C)OC,0,0,0,0,0,0,0,0,0,0,0,0
TOX6444,CC(CO)(CO)CO,0,0,0,,0,0,0,0,0,0,0,0
TOX25699,C#CCOc1ccc2c(C)cc(=O)oc2c1,0,1,0,0,,0,0,,,0,,0
TOX25698,O=C(NCCc1c[nH]c2ccccc12)c1cccnc1,0,0,0,0,1,0,0,1,0,0,0,0
TOX2578,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,,0,,0,0,0,0,0,,0,,0
TOX985,O=[N+]([O-])c1cccc2cccnc21,0,0,0,0,0,0,0,1,1,0,0,0
TOX631,Nc1ccc(-c2ccc(F)cc2)cc1,0,0,0,1,,,0,1,,0,0,
TOX636,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0,0,,0,1,0,,1,,0,0,0
TOX637,C=O,0,0,0,0,0,,0,0,0,0,0,0
TOX634,O=c1[nH]cc(F)c(=O)[nH]1,0,0,0,0,0,0,1,0,0,0,0,1
TOX635,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,,0,,,,,,,,0,0,0
TOX2571,C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,0,0,0,1,0,0,0,0,,0,,0
TOX2573,Oc1ncnc2[nH]ncc21,0,0,0,0,0,0,0,0,0,0,0,0
TOX2574,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0,1,0,1,0,1,0,0,,1,,0
TOX2576,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,0,0,0,0,0,0,0,,0,0,0,0
TOX2577,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0,0,,,,0,0,0,,0,,1
TOX2646,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,,,,,,,,,0,,0,
TOX2647,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX12500,CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,,0,1,,1,,,0,1,,,0
TOX25439,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,0,0,0,0,0,0,0,0,,0,,0
TOX25438,C[C@H](NCCc1ccc(O)cc1)[C@H](O)c1ccc(O)cc1,0,0,0,0,0,0,0,0,,0,,0
TOX25348,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0,0,0,0,0,0,0,0,1,0,0,0
TOX25433,CC(=C(CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,,,,,,,,,0,,0,
TOX25344,CN(C)[C@@H]1C(O)=C(C(=O)NCN[C@@H](CCCCN)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)C3C[C@@H]12,0,0,0,0,0,0,0,0,,0,,0
TOX25347,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0
TOX25346,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,0,0,0,0,0,0,0,0,0,0,0,0
TOX25341,CCCNC(C)(C)COC(=O)c1ccccc1,0,0,1,0,0,0,0,0,0,0,0,0
TOX6500,CC(C=O)Cc1ccc(C(C)(C)C)cc1,0,0,0,0,,,0,0,0,0,0,0
TOX22423,CC(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX25342,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX2641,NCC(CC(=O)O)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX844,C=C(C)C(=O)OC,0,0,0,0,0,0,0,0,0,0,0,0
TOX14653,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,0,0,,,,1,,0,,0,,0
TOX184,Nc1ccc(/N=N/c2ccc(-c3ccc(/N=N/c4c(N)c5c(O)c(/N=N/c6ccccc6)c(S(=O)(=O)[O-])cc5cc4S(=O)(=O)[O-])cc3)cc2)c(N)c1,0,0,,0,,1,0,1,0,0,0,0
TOX181,O=[Bi]Cl,0,0,0,,,0,0,,0,0,0,0
TOX182,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0,0,,1,0,1,0,,1,1,0,0
TOX7716,CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC,0,0,0,1,0,,0,,0,0,0,0
TOX7714,CCCCCCCC/C=C\CCCCCCCCOCCO,,0,,,,1,,0,1,,,0
TOX7713,CCCCCCCC/C=C\CCCCCCCC(=O)OCCO,0,0,0,0,,0,0,0,,0,1,0
TOX3155,Oc1c(I)cc(I)c2cccnc12,0,0,0,0,0,0,1,1,0,0,0,0
TOX3626,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,,,,,,,,,0,,0,
TOX3157,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0,0,0,0,0,,0,0,0,0,0,0
TOX3624,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,0,0,0,0,0,0,0,1,1,0,0,0
TOX3623,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1,0,0,0,0,0,0,0,0,,0,,0
TOX3150,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0,0,0,1,0,0,0,0,0,0,0,0
TOX3153,O=C(O)c1c(I)cc(I)c(NC(=O)CCCCC(=O)Nc2c(I)cc(I)c(C(=O)O)c2I)c1I,0,0,0,0,0,0,0,0,,0,0,0
TOX3620,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,,,,,,,,,0,,0,
TOX3159,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0,0,0,0,0,0,0,0,,1,0,0
TOX3158,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0,1,0,0,,0,0,0,0,0,0,0
TOX3629,CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c6ccc(OC)cc6[nH]c5[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,,0,,0,0,,0,,,0,,
TOX3628,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0,0,0,0,0,,0,0,0,0,0,0
TOX1519,CCCCOCCOCCO,0,0,0,0,0,0,0,0,0,0,0,0
TOX2329,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O,1,1,0,1,,0,0,0,,1,,0
TOX7902,CC1=CC2C3CC(C=C3C)C2C1,0,0,0,0,0,0,0,0,1,0,0,0
TOX23777,Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1,,0,,1,1,1,1,1,,,0,
TOX7905,C/C(=C\C(C)CC(C)CC(C)C)C1CC(=O)OC1=O,0,0,0,0,0,0,0,,1,0,0,0
TOX17303,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,0,0,0,0,,0,0,1,0,0,0
TOX14903,[Na+].[Br-],0,0,0,0,0,0,0,0,0,0,0,0
TOX4845,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,,0,,0,0,1,0,0,1,0,0,1
TOX21437,CC(CO)(CO)[N+](=O)[O-],0,0,0,,0,0,0,0,0,0,0,0
TOX21436,CCC(C)(C)O,0,0,0,0,0,,0,0,0,0,0,0
TOX4840,[Co+2].c1cc[cH-]c1.c1cc[cH-]c1,0,0,0,0,0,,0,0,1,0,0,0
TOX21431,CC(C)Oc1ccccc1O,0,0,0,0,0,0,0,0,0,0,0,0
TOX21439,Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,0,1,0,1,,1,0,1,1,0,0,1
TOX10955,CC1(C)C2CCC1(C)C(=O)C2,0,0,0,0,0,0,0,0,0,0,0,0
TOX27109,COC(OC)C(C)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27108,SC1CCCC1,0,0,0,,0,0,0,0,0,0,0,0
TOX27459,O=C1[N-]S(=O)(=O)c2ccccc21.O=C1[N-]S(=O)(=O)c2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0
TOX27105,COc1cc(C)ccc1O,0,0,0,0,0,0,0,0,0,,0,0
TOX27104,CCCC/C=C/C=C\C=O,0,0,0,0,0,0,0,0,1,0,0,0
TOX27107,CC(CC=O)CC(C)(C)C,0,0,0,0,,0,0,0,0,0,0,0
TOX27106,CC(C)=CCCC(C)CC(=O)O,0,0,0,0,,0,0,0,0,0,0,0
TOX27101,CCc1nccnc1CC,0,0,0,,0,0,0,0,0,0,0,0
TOX27103,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-],0,0,0,0,,0,,0,,0,,0
TOX27102,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CN)CCC[C@]21C,,0,,,,,,0,,,,
TOX25873,C[C@@H]1O[C@@H]1P(=O)([O-])[O-],0,0,0,1,0,0,0,0,,0,,0
TOX5733,NC(=O)c1ccccc1[N+](=O)[O-],0,0,0,0,0,,0,0,,0,0,0
TOX5732,NC(=O)c1cccc([N+](=O)[O-])c1,0,0,0,0,,0,0,0,0,0,0,0
TOX5737,O=C(O)c1cccc([N+](=O)[O-])c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX5738,O=C(O)c1ccccc1[N+](=O)[O-],0,0,0,0,0,0,0,0,0,0,0,0
TOX11531,CN(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1,0,0,0,0,,1,0,0,0,0,0,0
TOX26859,COc1cc(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,0,0,0,0,0,0,0,0,,0,,0
TOX4462,Nc1cccc(S(=O)(=O)O)c1,0,0,0,0,0,,0,0,0,0,0,0
TOX26850,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX26851,CCCCCCCCCCOc1cc2c(cc1OCC)ncc(C(=O)OCC)c2O,0,0,0,0,0,0,0,0,0,0,0,0
TOX26852,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,,0,0,1,,,1,1,,0,,1
TOX26853,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,0,0,,,1,1,,,0,,0,0
TOX26855,CO[C@H]1[C@H](OC(C)=O)CC(=O)O[C@H](C)CC2OC2C=CC(=O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O2)[C@H](N(C)C)[C@H]1O,,0,,,0,0,,0,,0,,
TOX26856,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)C(C)OC(=O)[C@H](c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C1=O,0,0,0,0,0,0,0,0,,0,,0
TOX26857,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)nc(C)c1Br,0,0,0,0,0,0,0,0,,0,,0
TOX22169,CCCCCCCCCCCCCOP(=O)(O)O,0,0,,0,,,,0,,0,,0
TOX22167,O=C([O-])c1ccccc1C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX5342,N#C/C=C/C#N,1,0,,0,,,0,0,1,1,,1
TOX6294,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C,0,0,,0,,0,,0,1,0,1,0
TOX6293,Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,0,0,0,0,0,0,0,1,1,0,0,0
TOX14338,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,0,0,0,0,0,,0,0,0,0,0,0
TOX20459,CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1OC(=O)CCC,0,0,0,0,0,0,0,0,,0,,0
TOX5085,CC(C)NC(C)C,0,0,0,0,,0,0,0,0,0,0,0
TOX5086,CC(C)N=C=NC(C)C,0,0,0,,0,0,0,0,0,,0,0
TOX5080,CC(C)CC(=O)CC(C)C,0,0,0,1,0,0,0,0,0,0,0,0
TOX5082,CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,0,,0,0,0,0,0,0,,0,0,0
TOX5345,CC(=O)C=Cc1ccco1,0,0,0,0,0,0,0,0,0,0,0,0
TOX28816,COc1cc(CC(C)N)cc2c1OCO2,0,0,0,0,0,0,0,0,0,0,0,0
TOX28817,CC(Cc1ccc2c(c1)OCO2)NO,0,0,0,0,0,0,0,0,0,0,0,0
TOX28814,CCc1cc(OC)c(C[C@H](C)N)cc1OC,0,0,0,0,0,0,0,0,,0,0,0
TOX28815,CCc1cc(OC)c(C[C@@H](C)N)cc1OC,0,0,,0,0,,0,0,,0,,0
TOX28812,COc1ccc(OC)c(CC(C)N)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX21850,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,,0,0,0,0,,0,1,,0,0,0
TOX28810,COc1cc(C[C@@H](C)N)c(OC)cc1C,0,0,0,,0,0,0,0,,,0,0
TOX28811,COc1cc(C[C@H](C)N)c(OC)cc1C,0,0,0,0,0,,0,0,,0,,0
TOX28818,CCNC(C)Cc1ccc2c(c1)OCO2,0,0,,0,0,0,0,,0,0,0,0
TOX28819,CNC(C)Cc1ccc2c(c1)OCO2,0,0,0,0,0,0,0,0,0,0,1,0
TOX86,CC=Cc1ccc(OC)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX87,C/C=C/c1ccc(OC)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX81,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX9275,CC[C@@H](N)CO,0,0,0,0,0,,0,0,0,0,0,0
TOX83,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX88,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,0,0,0,0,0,0,0,0,0,0,0,0
TOX1144,NNCCc1ccccc1,0,1,0,1,,0,0,1,1,0,0,0
TOX1413,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,0,0,,0,,1,,0,,0,0,0
TOX1410,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0,0,0,,0,,0,0,0,0,0,0
TOX1411,O=P(OCCCl)(OCCCl)OCCCl,0,0,0,0,0,0,0,0,0,0,0,0
TOX1414,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,1,1,0,0,0,0,0,0,0,0,0,0
TOX1415,CC(O)CN(CC(C)O)CC(C)O,0,0,0,1,0,0,0,0,0,0,0,0
TOX1418,NC(Cc1c[nH]c2ccccc12)C(=O)O,,0,0,0,0,0,0,1,0,0,0,0
TOX1419,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0,0,0,0,0,0,0,1,0,0,0,0
TOX1148,NNc1ccccc1,0,0,,0,0,1,0,1,1,0,0,0
TOX2143,C=CC(=O)OCC(C)O,0,0,1,0,,0,0,0,1,,0,0
TOX13595,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1,0,0,0,1,,0,0,0,,0,0,0
TOX24751,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX24750,COc1ccc(N)c([N+](=O)[O-])c1,0,0,0,0,0,0,0,,0,0,0,0
TOX3368,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,,0,,0,,1,0,0,,0,0,0
TOX3369,CN1c2ccc([N+](=O)[O-])cc2C(c2ccccc2)=NCC1=O,0,1,0,,,,0,,0,0,0,1
TOX24755,C=CCOC(=O)CCC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX24754,C=CCOC(=O)CCCCCC,0,0,0,0,0,,0,0,0,0,0,0
TOX24757,CC(C)CCOC(=O)CC(C)C,0,0,0,0,0,0,0,0,0,0,0,0
TOX24756,CC1=CC[C@H](CC=O)C1(C)C,0,0,0,0,0,0,0,0,0,0,0,0
TOX24759,C[SiH](C)O[Si](C)(C)O[Si](C)(C)O[SiH](C)C,0,0,0,0,,0,0,0,0,0,0,0
TOX24758,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21,,0,,0,1,1,0,1,0,0,0,0
TOX3817,C(=NC1CCCCC1)=NC1CCCCC1,0,0,,1,1,1,,0,,0,0,0
TOX3810,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1,,0,0,,,1,,0,1,0,,
TOX17680,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0,0,0,0,0,0,0,0,0,0,0,0
TOX3364,O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX23909,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,1,0,1,0,1,,1,0,,,,0
TOX23908,CC(C=O)Cc1ccc2c(c1)OCO2,0,0,0,0,0,0,0,,0,0,0,0
TOX23902,CCCCN(CCCC)C(=O)N(CCCC)CCCC,0,0,0,1,,,0,0,0,0,0,0
TOX13371,OC1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX18822,CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,0,0,0,1,0,0,0,0,0,0,0,0
TOX373,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,0,0,0,,,1,,0,,0,,0
TOX372,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0,0,0,1,0,1,,0,0,1,0,0
TOX371,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX370,CN(C)NC(=O)CCC(=O)O,0,0,0,1,0,0,0,0,0,0,0,0
TOX375,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,0,0,0,1,0,1,,0,0,1,0,0
TOX374,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0,0,0,,0,1,,0,1,0,0,0
TOX379,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,0,0,0,1,,0,0,0,,1,0,0
TOX378,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0,1,0,1,,0,0,,,0,0,
TOX21220,O=C1NC(=O)[C@H]2CC=CC[C@@H]12,0,0,0,0,0,0,0,0,0,0,0,0
TOX21224,OCCCCC(O)CO,0,0,0,0,,0,0,0,0,0,0,0
TOX25566,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c1cccc2S(=O)(=O)O,0,0,0,0,,,0,0,,0,,0
TOX16226,CCCCCCCCOS(=O)(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,0
TOX24565,NCCCOCCOCCOCCCN,0,0,0,0,0,0,0,,1,0,0,0
TOX16229,CCCCCCCCCCOS(=O)(=O)[O-],0,0,0,0,0,0,0,0,,0,0,0
TOX26191,O=C(OC1CN2CCC1CC2)c1ccccc1,0,0,0,0,0,0,0,0,,0,,0
TOX26190,Nc1ncnc(Nc2ccccc2)n1,0,0,0,,,0,0,0,,0,0,0
TOX26193,Cc1ccc2c(c1)C1CN(C)CCC1N2,0,0,0,0,0,0,0,0,0,0,0,0
