smiles,u0_atom
C=CC(=O)C(=N)N,-1468.22
C#CC(=O)C(=N)N,-1306.65
C=CC(O)C(=N)N,-1465.04
C#CC(O)C(=N)N,-1418.92
C=COCC(=N)N,-1469.15
N=CNOC1CC1,-1799.49
N=C(N)OC1CC1,-1264.78
CC1=CCCC1N,-1473.59
C#CCONC=N,-1315.23
C=CCOC(=N)N,-1412.8
C#CCOC(=N)N,-1611.74
NC(=O)C1CC1O,-1481.88
NC(=O)C1CCC1,-1410.52
NC(=O)C1CCN1,-1474.37
NC(=O)C1CCO1,-1406.96
NC(=O)C1CNC1,-1612.68
NC(=O)C1COC1,-1657.83
NC(=O)CC1CC1,-1480.45
CC1=CC=CC1N,-1408.84
NC(=O)CC1CN1,-1479.66
NC(=O)CC1CO1,-1320.33
C=CC=CC(N)=O,-1472.88
C#CC=CC(N)=O,-1314.1
C=CC(=C)C(N)=O,-1318.47
C#CC(=C)C(N)=O,-1150.39
C=CC#CC(N)=O,-1615.44
C#CC#CC(N)=O,-1460.2
C=CCCC(N)=O,-1912.98
C#CCCC(N)=O,-1226.76
CC1(C)CCC1N,-1220.58
N#CC=CC(N)=O,-1053.25
C=C(C#N)C(N)=O,-1370.22
N#CC#CC(N)=O,-1562.68
N#CCCC(N)=O,-1419.2
NC(=O)CCCO,-1287.52
NC(=O)C=CCO,-1417.07
NC(=O)C=CC=O,-1285.6
C=C(CO)C(N)=O,-1259.05
C=C(C=O)C(N)=O,-1795.33
NC(=O)C#CCO,-1124.33
CC1C=CCC1N,-1430.64
NC(=O)C#CC=O,-1475.08
NC(=O)CCC=O,-1290.35
NC(=O)CN1CC1,-1125.12
C=CC(=O)C(N)=O,-1416.11
C#CC(=O)C(N)=O,-1255.63
C=CC(O)C(N)=O,-1413.01
C#CC(O)C(N)=O,-1489.79
C=COCC(N)=O,-1494.51
NC(=O)N1CCC1,-1796.04
NC(=O)NC1CC1,-1494.41
CC1CC=CC1N,-1336.97
C=CCNC(N)=O,-1420.36
C#CCNC(N)=O,-1423.43
NC(=O)OC1CC1,-1264.82
C=CCOC(N)=O,-1335.92
C#CCOC(N)=O,-1342.73
Nn1cccc1O,-1344.54
NN1C=CCC1=O,-1486.15
NN1CC=CC1=O,-1327.67
NN1CCCC1=O,-1912.05
Nn1ccc(O)c1,-1460.97
CC1CC(C)C1N,-1324.01
NN=C1CCCO1,-1450.73
NN=C1CC=CO1,-1318.69
NN=C1CCOC1,-1322.49
NN=C1C=COC1,-1433.32
NN=C1C=CCO1,-1430.06
N[N][CH]C1CC1O,-1428.52
N[N][CH]C1CCO1,-1430.95
N[N][CH]C1COC1,-1580.27
N[N][CH]CC1CO1,-1557.4
N[N][CH]CCCO,-1443.77
N[N]C=C[CH]CO,-1282.81
[CH2]C(=C[N]N)CO,-1456.32
N[N][CH]C#CCO,-1298.52
C=CCN(N)C=O,-1437.64
C#CCN(N)C=O,-1279.05
C=CC(CO)=NN,-1436.72
C#CC(CO)=NN,-1277.77
C=CC(O)[CH][N]N,-1433.77
C#CC(O)[CH][N]N,-1935.64
C=COC[CH][N]N,-1432.72
CC1CCCCN1,-1455.16
N[N][CH]OC1CC1,-1467.11
NN(C=O)C1CC1,-1437.43
NNC(=O)C1CC1,-1278.25
C=CCO[CH][N]N,-1466.53
C#CCO[CH][N]N,-1309.47
C=CCC(=O)NN,-1161.48
C#CCC(=O)NN,-1163.8
C1=NN=CC2OC12,-1165.21
C1=COC=NN=C1,-1933.84
CC1(C)CCCN1,-1573.44
OC12CCNC1C2,-1583.54
OC12CCN(C1)C2,-1582.13
OC12CNCC1C2,-1582.09
OC12CNC(C1)C2,-1446.35
OC1C2CCC1N2,-1582.51
O=C1C2CCC1N2,-1577.48
OC1C2CCNC12,-1444.57
OC1C2CNC1C2,-1579.98
O=C1C2CNC1C2,-1792.38
OC1C2CNCC12,-2190.06
CC1CC=CCN1,-1298.68
C[C]C(C)(C)CC,-1417.61
O=C1C2C=CC1N2,-1322.1
OC1C2C=CC1N2,-1309.33
OC1C2N=CNC12,-1223.24
OC1C2C=NNC12,-1564.48
OC1C2C=NOC12,-1568.38
OC1CC1C1CN1,-1453.21
OC1(C2CN2)CC1,-1558.91
N#CCC1CC1O,-1458.63
OC1CC1N1CC1,-1790.94
N=CNC1CC1O,-1402.25
C=C1CNC(C)C1,-1426.9
O=CNC1CC1O,-1345.59
[CH2][N]NC1CC1O,-1571.69
[CH2][N]OC1CC1O,-1438.58
OC1CC2CC1N2,-1483.97
O=C1CC2CC1N2,-1583.85
O=C1CC2CC2N1,-1458.68
OC1CC2CN2C1,-1331.18
O=C1CC2CN2C1,-1587.14
O=C1CC2CN2N1,-1920.23
OC1CC2NC2C1,-1465.33
CC1CC(C)(C)N1,-1331.92
O=C1CC2NC2C1,-1329.63
N#CC1CC(=O)C1,-1453.71
N#CC1CCC1=O,-1458.51
N#CC1(O)CCC1,-1459.71
N#CC1CC(O)C1,-1463.31
N#CC1CCC1O,-1323.21
O=C1CCC2CN12,-1588.07
O=C1C=CC2CN12,-1461.17
OC1CCC2NC12,-1935.54
O=C1CCC2NC12,-1319.41
CC1CCC(C)N1,-1445.46
O=C1C=CC2NC12,-1365.1
OC1C=CC2NC12,-1632.72
O=C1CCCCN1,-1492.35
O=C1CC=CCN1,-1244.44
O=C1CCC=CN1,-1359.29
Oc1cccn1O,-1740.7
OC1CCCNC1,-1685.56
O=C1CCCNC1,-1217.33
Cc1ccc(C)[nH]1,-1477.58
Oc1cccnn1,-1351.87
O=C1CCCNN1,-1123.96
O=C1CCC=NN1,-1256.58
O=c1cccno1,-1392.24
O=C1CCC=NO1,-1323.46
O=C1CCCON1,-1283.02
O=C1CCC(=O)N1,-1308.59
Oc1ccc(O)[nH]1,-1215.35
C#CC1CC(=O)N1,-1676.92
N#CC1CC(=O)N1,-1582.8
Cc1cccn1C,-1456.53
OC1CCN2CC12,-1319.61
O=C1CCN2CC12,-1344.27
O=C1C=CN2CC12,-1485.95
[NH][C]1NC=CC1O,-1298.63
N=C1NCCC1O,-1288.1
O=C1CCNC1=O,-1434.08
O=C1NC=CC1O,-1362.56
O=C1NCCC1O,-1738.28
OC1CCNCC1,-1610.75
CC1CCCN1C,-1483.46
O=C1CCNCC1,-1239.22
O=C1C=CNCC1,-1368.94
O=C1CCN=CN1,-1284.48
Oc1cc[nH]c1O,-1337.6
O=c1cc[nH]nc1,-1312.23
O=C1C=NNCC1,-1461.01
OC1C=NN=CC1,-1781.43
OC1C=NNCC1,-1243.03
CC1C=CCN1C,-1152.05
Oc1ccn(O)c1,-1116.01
O=c1cconc1,-1369.28
O=C1C=NOCC1,-1570.62
OC1C=NOCC1,-1437.87
OC1CN2CC1C2,-1284.36
O=C1CN2CC1C2,-1566.74
C#CC1NCC1=O,-1411.64
C=CC1(O)CNC1,-1762.76
C#CC1(O)CNC1,-1566.3
C=CC1C(C)N1C,-1411.7
C=CC1NCC1O,-1191.46
C#CC1NCC1O,-1319.54
N#CC1NCC1=O,-1453.26
N#CC1(O)CNC1,-1320.68
[NH][CH]N1CC(O)C1,-1380.39
N#CC1NCC1O,-1401.48
O=CC1(O)CNC1,-1379.69
O=CN1CC(O)C1,-1422.94
O=CC1NCC1O,-1608.61
[CH2][N]N1CC(O)C1,-1583.12
C#CC1C(C)N1C,-1459.06
OC1CNC2CC12,-1590.08
O=C1CNC2CC12,-1534.68
C=C1CNCC1O,-1409.76
OC1CNCC1O,-1470.43
O=C1CNCC1O,-1591.66
O=C1C=CCNC1,-1231.52
OC1C=CCNC1,-1495.68
O=C1CNCCN1,-1910.33
CC1CC(C)N1C,-1417.6
CCC(C)C(C)C,-1230.86
O=C1CNCCO1,-1351.55
O=C1CN=CNC1,-1486.5
OC1CN=CNC1,-1304.91
N=C1CC(O)CN1,-1432.81
O=C1CNC(=O)C1,-1282.45
O=C1CC(O)CN1,-1285.68
Oc1c[nH]cc1O,-1179.55
Oc1c[nH]c(O)c1,-1530.23
O=C1C=NN2CC12,-1301.34
Cc1cccn1N,-1333.28
OC1C=NN2CC12,-1461.8
O=C1CC=NNC1,-1422.32
OC1CC=NNC1,-1284.54
O=C1COCCN1,-1242.44
O=C1COC=CN1,-1370.19
O=C1CC=NOC1,-1458.34
OC1CC=NOC1,-1360.8
O=C1NC2CC1C2,-1284.51
O=C1NC2CC2N1,-1555.4
O=C1NC2CC2O1,-1307.74
C#CC1CNC1=O,-1483.67
N#CC1CNC1=O,-1347.54
O=C1NCC2CC12,-1347.37
O=C1NCC2CN12,-1276.01
O=C1NCC2NC12,-1159.33
O=C1NCC2OC12,-1491.64
O=C1C=CNC1=O,-1240.61
O=C1C=CCCN1,-1513.38
O=C1NCCCN1,-1375.03
CC1CCCNC1,-1153.3
O=C1NC=CCN1,-1435.95
O=C1NCCCO1,-1198.32
O=C1NC=CCO1,-1176.14
O=C1C=CC(=O)N1,-1340.64
O=C1NNC2CC12,-1238.65
O=C1C=CCNN1,-1793.18
O=C1NOC2CC12,-1249.98
C=C1CCCNC1,-1271.38
O=C1C=CCON1,-1270.7
O=C1OCC2CN12,-1321.05
O=C1OCC2NC12,-1456.42
N#CC1CC1C=O,-1732.74
N#CC1CC1CO,-1599.57
OCC1CCCN1,-1331.8
O=CC1CCCN1,-1482.21
OCc1ccc[nH]1,-1793.67
OCC1CCNC1,-1599.84
CC1=CCCNC1,-1464.53
O=CC1CCNC1,-1330.96
O=CC1=CCNC1,-1590.86
OCC1=CCNC1,-1324.54
OCc1cc[nH]c1,-1189.55
O=CC1CC=NN1,-1458.51
O[CH]C1=NN=C[CH]1,-1350.17
OCC1CC=NN1,-1256.09
OCc1ccn[nH]1,-1795.05
OCc1ccno1,-1123.47
CC1=C(C)CNC1,-1240.76
O=Cc1ccno1,-1374.66
O=CC1CC=NO1,-1254.89
OCC1CC=NO1,-1125.07
OCc1ccon1,-1274.15
O=Cc1ccon1,-1411.89
O=CC1CC(=O)N1,-1445.16
O=C1CC(CO)N1,-1248.46
[NH][CH]N1CC1CO,-1382.22
O=CC1CN1C=O,-1800.57
O=CN1CC1CO,-1421.14
CC1=CCC(N)C1,-1275.43
[CH2][N]N1CC1CO,-1410.94
O=CC1CNC1=O,-1475.58
O=C1NCC1CO,-1342.1
O=CC1=CNCC1,-1210.11
O=CC1CN=CN1,-1476.22
OCC1CN=CN1,-1277.85
CC1(C)CCNC1,-1323.87
O=CC1C=NN=C1,-1189.89
O=CC1C=NNC1,-1317.32
OC=C1C=NN=C1,-1457.06
OCC1C=NN=C1,-1348.14
OCC1C=NNC1,-1253.78
OCc1cn[nH]c1,-1125.81
OCc1cnoc1,-1278.92
O=Cc1cnoc1,-1148.1
CC1(C)CC(N)C1,-1238.37
OCC1(CO)CN1,-1372.49
O=CC1C=NOC1,-1283.06
OCC1C=NOC1,-1568.62
C#CC1NC1C=O,-1409.99
C=CC1NC1CO,-1189.09
C#CC1NC1CO,-1321.91
N#CC1NC1C=O,-1517.23
N#CC1NC1CO,-1251.2
OCC1NC1CO,-1920.36
O=CC1NC1C=O,-2189.38
CC1CC(C)(N)C1,-1383.1
CCC(CC)CC,-1515.56
O=CC1NC1CO,-1257.54
OCC1NCC1O,-1389.73
O=CC1NCC1=O,-1458.07
O=C1CNC1CO,-1590.5
O=CC1C=CCN1,-1348.23
OCC1C=CCN1,-1479.55
O=CC1=NCCN1,-1236.15
OCC1=NCCN1,-1361.94
CC1CC(CN)C1,-1148.58
O=CC1=NNCC1,-1461.54
O=CC1=NN=CC1,-1324.15
OCC1=NNCC1,-1246.66
OCC1=NN=CC1,-1376.46
O=CC1=NOCC1,-1509.49
OCC1=NOCC1,-1713.92
OCC1(O)CNC1,-1937.27
OCCC1CCN1,-1583.64
CC1CCC(N)C1,-1707.17
O=CCC1CCN1,-1577.99
OCCC1CNC1,-1712.3
O=CCC1CNC1,-1583.12
OCCCC1CN1,-1279.43
O=CCCC1CN1,-1442.18
C#CC(=O)C1CN1,-1282.06
O=CC=CC1CN1,-1571
O=CC#CC1CN1,-1408.72
C=CC(O)C1CN1,-1555.23
C#CC(O)C1CN1,-1567.71
Cc1cc(C)[nH]n1,-1568.18
OCC=CC1CN1,-1411.91
C=C(CO)C1CN1,-1162.03
OCC#CC1CN1,-1328.7
C#CCC(=O)C#N,-1156.77
N#CCC=CC=O,-1162.78
C#CC(C#N)C=O,-1326.49
N#CCC#CC=O,-1158.53
N#CC=CCC=O,-1472.09
N#CC#CCC=O,-1406.19
N#CCCCC=O,-1454.41
Cc1cccnn1,-1297.05
C=CCC(O)C#N,-1456.81
C#CCC(O)C#N,-1457.41
N#CCC=CCO,-1453.25
C=C(CO)CC#N,-1292.86
C=CC(C#N)CO,-1287.53
C#CC(C#N)CO,-1460.63
N#CCC#CCO,-1459.03
N#CC=CCCO,-1293.47
C=C(C#N)CCO,-1550.46
N#CC#CCCO,-1602.75
C=C1CC[C]([NH])N1,-1366.48
N#CCCCCO,-1365.93
OC[CH]C=C[N]O,-1364.59
[CH2]C(=C[N]O)CO,-1204.54
C=CC(CO)=NO,-1505.72
OCC#C[CH][N]O,-1706.25
OCCC[CH][N]O,-1575.71
OCCCN1CC1,-1278.59
O=CCCN1CC1,-1438.29
C#CC(=O)N1CC1,-1549.69
O=CC=CN1CC1,-1166.69
CC1=CCC(=N)N1,-1457.91
C#CC(=O)CC#N,-1298.51
C=CC(O)CC#N,-1465.83
C#CC(O)CC#N,-1464.84
N=CNCCCO,-1411.34
O=CCCNC=O,-1409.01
O=CNCCCO,-1442.33
CC1(C)CC=NN1,-1574.02
[CH2][N][N][CH]CCO,-1493.94
[CH2][N]NCCCO,-1705.76
[CH2][N]OCCCO,-1574.09
OCCN1CCC1,-1712.86
O=CCN1CCC1,-1579.04
OCCNC1CC1,-1317.58
O=CCNC1CC1,-1450.75
N#CC(=O)C1CC1,-1182.59
N#CC(O)C1CC1,-1665.06
N#CC(=O)C1CN1,-1316.15
CC1=NNC(C)C1,-1423.21
N#CC(O)C1CN1,-1713.6
C#CCNCC=O,-1556.03
C=CCNCCO,-1333.46
C#CCNCCO,-1465.07
N#CCNCC=O,-1661.49
N#CCNCCO,-1392.7
OCCNCCO,-1526.4
O=CCNCC=O,-1182.23
O=CCNCCO,-1786.91
N#CC(=O)N1CC1,-1293.39
CC1CC(CN)N1,-1425.78
O=C[CH][N]N1CC1,-1446.76
OC[CH][N]N1CC1,-1468.02
[NH][C](CO)N1CC1,-1205.43
C#CC(CO)=NO,-1385.18
O=CC(=O)C1CN1,-1386.71
O=CC(O)C1CN1,-1514.83
O=C(CO)C1CN1,-1247.03
OCC(O)C1CN1,-1661.23
O=CC(=O)N1CC1,-2190.69
CC1CCC=NN1,-1390.23
[CH2]C([C]C)CCC,-1415.77
O=C(CO)N1CC1,-1276.37
C#CC1CN1C=O,-1288.62
N#CC1CN1C=O,-1356
O=CN1CCC1=O,-1621.71
O=Cn1cccc1,-1478.95
O=CN1CCCC1,-1480.73
O=CN1CC=CC1,-1219.26
O=CN1C=CCC1,-1687.21
O=Cn1cccn1,-1471.66
CC1CC[C]([NH])N1,-1339.22
O=CN1CCCN1,-1383.17
O=CN1CCC=N1,-1231.29
O=CN1CCCO1,-1357.61
O=CN1C=NCC1,-1329
O=CN1CC(=O)C1,-1241.96
O=CN1C=CCN1,-1602.21
O=CN1C=CCO1,-1465.91
O=CNC1CCC1,-1554.85
O=CNC1CNC1,-1399.12
Cc1ccc(N)[nH]1,-1604.06
O=CNC1COC1,-1471.76
O=CNCC1CC1,-1399.78
O=CNCC1CN1,-1314.01
O=CNCC1CO1,-1451.03
C#CCCNC=O,-1360.52
N#CCCNC=O,-1314.55
O=CN=CN1CC1,-1130.71
C=CC1(C)CCN1,-1452.15
C#CC(=O)NC=O,-1454.8
O=CNN1CCC1,-1167.58
O=CNNC1CC1,-1298.52
C#C[CH][N]NC=O,-1363.19
C#CCNNC=O,-1206.69
O=CNOC1CC1,-1411.06
C#CCONC=O,-1395.1
O=C(O)C1CCN1,-1407.7
O=COC1CNC1,-1615.04
O=C(O)C1CNC1,-1395.2
C#CC1(C)CCN1,-1411.7
O=COCC1CN1,-1403.59
O=C(O)CC1CN1,-1076.42
O=C(O)CN1CC1,-1309.71
C#C[CH][N]OC=O,-1304.85
N=C1CC=CN1O,-1445
[NH]C1=C[CH]CN1O,-1255.81
[NH][C]1CCCN1O,-1257.1
O=C1CC=CN1O,-1400.63
O=C1C=CCN1O,-1768.92
O=C1CCCN1O,-1303.56
C=CC1CC(C)N1,-1447.43
ON1C=CCN=C1,-1293.71
ON1C=NCCC1,-1302.5
ON1C=NC2CC21,-1584.21
C=C1CN=CN1O,-1303.12
ON=C1CCCC1,-1441.97
ON=C1C=CC=C1,-1445.43
ON=C1CC=CC1,-1458.84
ON=C1C=CCC1,-1321.55
ON=C1CCCN1,-1615.57
O[N][C]1CC=CN1,-1188.55
C#CC1CC(C)N1,-1384.23
[O][N]c1ccc[nH]1,-1241.63
ON=C1CCCO1,-1448.92
ON=C1CC=CO1,-1183.96
ON=C1CCNC1,-1375.86
O=Nc1cc[nH]c1,-1317.19
ON=C1CCOC1,-1241.88
ON=C1C=CNC1,-1318.24
ON=C1C=COC1,-1244.44
ON=C1C=CCN1,-1524.08
ON=C1C=CCO1,-1357.53
CC1(C#N)CCN1,-1557.15
O[N][CH]C1CC1O,-1424.7
O[N][CH]C1CCC1,-1353.46
O[N][CH]C1CCN1,-1419.58
O[N][CH]C1CCO1,-1352.2
O[N][CH]C1CNC1,-1558.52
O[N][CH]C1COC1,-1426.54
O[N][CH]CC1CC1,-1354.39
O[N][CH]CC1CN1,-1419.69
O[N][CH]CC1CO1,-1649.12
C=CC(C=C)=NO,-1262.99
CC1C(C)N1[CH][NH],-1101.34
C#CC(C=C)=NO,-1428.21
C#CC(C#C)=NO,-1268.92
C=C[CH]C=C[N]O,-1421.56
C#C[CH]C=C[N]O,-1261.74
[CH2]C(C=C)=C[N]O,-1266.38
C#CC([CH2])=C[N]O,-1098.8
C=CC#C[CH][N]O,-1560.54
C#CC#C[CH][N]O,-1404.5
C=CCC[CH][N]O,-1524.76
C#CCC[CH][N]O,-1169.72
CC1CC(C#N)N1,-1005.85
C=CC(C#N)=NO,-1176.23
C#CC(C#N)=NO,-1169.02
N#C[CH]C=C[N]O,-1002.62
[CH2]C(C#N)=C[N]O,-1315.13
N#CC#C[CH][N]O,-1426.72
N#CCC[CH][N]O,-1268.21
C=CCN(O)C=N,-1230.84
C#CCN(O)C=N,-1239.32
C=CC(C=O)=NO,-1655.63
O=C[CH]C=C[N]O,-2191.74
CC1CCN1[CH][NH],-1234.56
CCCC(C)(C)C,-1073.94
[CH2]C(C=O)=C[N]O,-1373.73
O=CC#C[CH][N]O,-1370.11
O=CCC[CH][N]O,-1213.21
C=CCN(O)C=O,-1418.7
C#CCN(O)C=O,-1068.82
O[N][CH]CN1CC1,-1237.05
C#CC(C=O)=NO,-1066.53
C=CC(=O)[CH][N]O,-1361.2
C#CC(=O)[CH][N]O,-1620.76
C=CC(O)[CH][N]O,-1200.49
[CH2][N]N1C(C)C1C,-1356.65
C#CC(O)[CH][N]O,-1427.28
C=COC[CH][N]O,-1432.42
O[N][CH]N1CCC1,-1425.95
O[N][CH]NC1CC1,-1432.64
N=CN(O)C1CC1,-1434.21
N=C(NO)C1CC1,-1276.72
C=CCN[CH][N]O,-1434.79
C#CCN[CH][N]O,-1278.26
C=CCC(=N)NO,-1624.53
C#CCC(=N)NO,-1355.33
[CH2][N]N1CCC1C,-1372.48
O[N][CH]OC1CC1,-1380.64
O=CN(O)C1CC1,-1358.95
O=C(NO)C1CC1,-1200.27
C=CCO[CH][N]O,-1380.61
C#CCO[CH][N]O,-1223.38
C=CCC(=O)NO,-1409
C#CCC(=O)NO,-1281.82
c1scc2c1CC2,-1148.41
c1snc2c1CC2,-1779.9
C1Cc2nsnc21,-1269.02
CC1CCN2CC12,-1139.22
c1scc2c1CN2,-1142.8
c1snc2c1NC2,-1197.01
c1snc2c1CN2,-1065.95
c1scc2c1CO2,-1057.63
c1snc2c1OC2,-1573.5
[CH]1S[N][C]2OC[C]12,-1638.72
Cc1ccc(C)s1,-1444.63
C=C1CCN2CC12,-1371.45
Cc1ccc(N)s1,-1449.89
Cc1ccc(O)s1,-1446.59
Cc1cc(C)sn1,-1327.94
Cc1cc(N)cs1,-1304.67
Cc1cc(N)ns1,-1375.99
Cc1cc(=N)s[nH]1,-1254.55
Cc1cc(O)cs1,-1249.91
Cc1cc(=O)[nH]s1,-1250.5
Cc1cc(O)sn1,-1643.1
Cc1cc(=O)s[nH]1,-1422.13
CC1=CCN2CC12,-1573.2
CC1CCS1(=O)=O,-1444.52
Cc1ccsc1C,-1371.53
Cc1ccsc1N,-1419.95
Cc1ccsc1O,-1451.61
CC1CN1C(N)=S,-1328.6
Cc1c[nH]c(=O)s1,-1460.73
C=C1CNC(=S)N1,-1934.12
CC1CNC(=S)N1,-1319.07
CC1CCNC1C,-1304.18
CC1=CN[C]([NH])S1,-1249.79
Cc1c[nH]sc1=N,-1291.9
Cc1c[nH]sc1=O,-1447.47
CC1CNS1(=O)=O,-1246.69
Cc1cnsc1C,-1227.02
Cc1cnsc1O,-1917.82
CC1COS1([O])[O],-1573.34
CC1CC(N)C1C,-1446.98
Cc1cscc1C,-1376.33
Cc1cscc1N,-1573.55
Cc1cscc1O,-1453.44
Cc1csc(C)c1,-1445.73
Cc1csc(N)c1,-1319.57
CC1=CS[C]([NH])N1,-1408.29
Cc1csc(O)c1,-1269.84
[CH2]c1cc[nH]c1[NH],-1448.88
Cc1csc(=O)[nH]1,-1327.62
Cc1csnc1C,-1255.56
Cc1csnc1N,-1421.2
Cc1cs[nH]c1=O,-1295.88
CC1CS(=O)(=O)C1,-1229.6
CC1CS(=O)(=O)N1,-1321.35
CC1CS([O])([O])O1,-1249.43
C=C1CCNC1=N,-1255.13
CC1NCS1(=O)=O,-1320.79
Cc1nnc(C)s1,-1400.16
C[C]1S[N]N=C1C,-2191.85
CC[CH][C][C](C)C,-1249.8
[HH].[HH],-1330.8
[HH].[HH],-1322.88
Cc1nscc1N,-1211.08
Cc1nscc1O,-1548.39
Cc1nsnc1C,-1375.77
CC1OCS1(=O)=O,-1325.75
CC1=C([NH])NC[CH]1,-1257.13
Cc1sccc1N,-1318.86
Cc1sccc1O,-1248.5
Cc1sncc1N,-1571.36
Cc1sncc1O,-1787.8
C=Cc1cccs1,-1302.5
C#Cc1cccs1,-1144.88
CCc1cccs1,-1445.25
CC1(C)C(N)C1N,-1429.56
C=Cc1ccns1,-1272.7
C#Cc1ccns1,-1571.3
CCc1ccns1,-1303.42
C=Cc1ccsc1,-1143.79
C#Cc1ccsc1,-1446.57
CCc1ccsc1,-1304.71
C=Cc1ccsn1,-1544.22
C#Cc1ccsn1,-1146.75
CCc1ccsn1,-1446.33
CC1C=CN[C]1[NH],-1000.01
C=C[C]1C=N[N]S1,-1144.85
C#C[C]1C=N[N]S1,-1444.4
CC[C]1C=N[N]S1,-1175.07
C=Cc1cnsc1,-1014.79
C#Cc1cnsc1,-1785.04
CCc1cnsc1,-1318.58
C=Cc1cnsn1,-1305.81
C#Cc1cnsn1,-1146.11
CC1CC(N)C1N,-1448.08
CCc1cnsn1,-1158.39
C=CC1=N[N]S[CH]1,-1145.6
C#CC1=N[N]S[CH]1,-1448.88
CCC1=N[N]S[CH]1,-1686.67
CC1CCNC1=N,-1180.68
C=Cc1nncs1,-1556.22
C#Cc1nncs1,-1446.62
CCc1nncs1,-1589.87
CC(C)NC(N)=S,-1563.53
CCCNC(N)=S,-1249.26
CC=CS(C)(=O)=O,-1563.63
C=C(C)S(C)(=O)=O,-1296.14
CC(C)S(C)(=O)=O,-1293.7
CC#CS(C)(=O)=O,-1677.24
CCCS(C)(=O)=O,-1444.6
CC=CS(N)(=O)=O,-1130.81
C=C(C)S(N)(=O)=O,-1443.74
Cc1ccn(C)c1,-1228.95
CC(C)S(N)(=O)=O,-1227.48
CC#CS(N)(=O)=O,-1377.21
CCCS(N)(=O)=O,-1057.9
CC=CS([O])([O])O,-1376.59
C=C(C)S([O])([O])O,-1579.28
CC(C)S([O])([O])O,-1581.87
CC#CS([O])([O])O,-1934.67
CCCS([O])([O])O,-1437.2
CCN(C)C(N)=S,-1228.05
CCNC(=S)NC,-1359.78
CC1CCNCC1,-1368.25
CCNS(C)(=O)=O,-1264
CC(=O)S(C)(=O)=O,-1088.85
CC(O)S(C)(=O)=O,-1413.76
CCOS(C)([O])[O],-1240.58
C=CS(=O)(=O)C=C,-1564.18
C#CS(=O)(=O)C=C,-996.47
C=CS(=O)(=O)CC,-1794.17
C#CS(=O)(=O)CC,-1147.12
CCS(=O)(=O)CC,-1069.99
C=CS(=O)(=O)C#N,-1221.07
C=C1CCNCC1,-1362.52
CCS(=O)(=O)C#N,-1435.8
C=CS(=O)(=O)C=O,-1365.48
CCS(=O)(=O)C=O,-1793.06
CCS(=O)(=O)CO,-1634.78
CCS(=O)(=O)NC,-1240.32
CCS([O])([O])OC,-1453.83
CC1=CCNCC1,-1289.5
C1=CC2C=CC1C2,-1311.07
Cn1ccc(=O)s1,-1260.78
CN1CCNC1=S,-1275.55
CN1CCS1(=O)=O,-1296.8
Cn1ccsc1=N,-1799.95
Cn1ccsc1=O,-1246.17
CN1CS(=O)(=O)C1,-1437.1
Cn1sccc1=N,-1296.74
CC1=CC(N)CC1,-1437.89
Cn1sccc1=O,-1318.6
CNc1cccs1,-1311.57
CN=c1cc[nH]s1,-1310.14
CNc1ccsc1,-1317.18
CNc1ccsn1,-1320.32
CNc1cnsc1,-1657.73
CN=c1[nH]ccs1,-1425.7
CC1=CC(N)C=C1,-1418.13
C=CN(C)C(N)=S,-1567.61
CN(C)S(C)(=O)=O,-1440.94
CNCS(C)(=O)=O,-1282.03
CNC(=S)N1CC1,-1110.11
CNC(=S)N(C)C,-1360.84
C=CS(=O)(=O)NC,-1916.86
C#CS(=O)(=O)NC,-1362.48
COc1cccs1,-1239.84
COc1ccns1,-1234.45
CC1(CCN)CC1,-1234.36
COc1ccsc1,-1241.55
COc1ccsn1,-1241.26
COc1cnsc1,-1213.4
COCS(C)(=O)=O,-1796.01
C=CS([O])([O])OC,-1273.77
C#CS([O])([O])OC,-1203.4
CS(=O)(=O)C1CC1,-1417.75
CC1C=CC(N)C1,-1256.69
CS(=O)(=O)C1CN1,-1298.78
CS(=O)(=O)C1CO1,-1161.78
C=CCS(C)(=O)=O,-1228.25
C#CCS(C)(=O)=O,-1362.13
CS(=O)(=O)C=CN,-1283.41
CS(=O)(=O)CC#N,-1292.35
CS(=O)(=O)CC=O,-1927.48
CS(=O)(=O)CCO,-1220.93
CS(=O)(=O)N1CC1,-1312.73
C=CNS(C)(=O)=O,-1239.32
CC1CCN(C)C1,-1247.89
C=COS(C)([O])[O],-1316
Nc1ccc(N)s1,-1241.52
Nc1ccc(O)s1,-1430.74
Nc1cc(O)cs1,-1319.77
Nc1ccsc1N,-1246.53
Nc1ccsc1O,-1318.79
Nc1cscc1N,-1245.87
Nc1cscc1O,-1549
Nc1csc(N)c1,-1179.66
Nc1csc(O)c1,-1440.98
Nc1sccc1O,-1050.2
Cc1ccn(C)n1,-1314.85
N#Cc1cccs1,-1180.52
NCc1cccs1,-1440.43
N#Cc1ccns1,-1049.76
NCc1ccns1,-1314.63
N#Cc1ccsc1,-1052.74
NCc1ccsc1,-1315.35
N#Cc1ccsn1,-1539.53
NCc1ccsn1,-1051.63
C=C1CCN=CN1,-1317.52
N#Cc1cnsc1,-1050.62
NCc1cnsc1,-1316.71
NC(=S)N1CCC1,-1543.25
NC(=S)NC1CC1,-1295.01
C=CCNC(N)=S,-1296.13
C#CCNC(N)=S,-1136.23
CC1=CCN=CN1,-1219.74
